,title,url,lead_par,date,region
125, "U.S. raises concerns to China over relationship with Russia amid Ukraine war", https://www.upi.com/Top_News/US/2022/03/14/China-Russia-relationship-concerns/6771647309481/, "March 14 (UPI) -- U.S. national security advisor Jake Sullivan raised concerns with his Chinese counterpart on Monday over Beijing's relationship with Moscow amid the Kremlin's war in Ukraine.", March 14 2022, Ukraine
126, "NASA says Mark Vande Hei will return from ISS on Russian spacecraft", https://www.upi.com/Science_News/2022/03/14/NASA-Mark-Vande-Hei-return-ISS-Russian-spacecraft/7551647302439/, "March 14 (UPI) -- NASA on Monday said that astronaut Mark Vande Hei would return from the International Space Station on a Russian Soyuz spacecraft as scheduled despite tensions brought on by Russia's invasion of Ukraine.", March 14 2022, Ukraine
127, "Russian oligarch linked to Giuliani associates indicted in donation probe", https://www.upi.com/Top_News/US/2022/03/14/Russian-oligarch-linked-to-Giuliani-indicted-in-campaign-donation-probe/8401647297331/, "March 14 (UPI) -- A Russian oligarch linked to ex-associates of President Donald Trump's former lawyer Rudy Giuliani has been indicted in connection with illegal political donations, federal prosecutors announced.", March 14 2022, Ukraine
128, "Gallup: Americans rate Canada, Britain, France,  Japan most highly", https://www.upi.com/Top_News/US/2022/03/14/gallup-Canada-Britain-France-Japan-most-highly/7931647289898/, "March 14 (UPI) -- Americans rated Canada, Britain, France and Japan most favorably when queried about a group of 19 countries in a new Gallup Poll conducted before Russia's invasion of Ukraine.", March 14 2022, Ukraine
129, "Biden touts American Rescue Plan in National League of Cities speech", https://www.upi.com/Top_News/US/2022/03/14/biden-touts-american-rescue-plan-blames-putin-rising-gas-prices/9581647288072/, "March 14 (UPI) -- President Joe Biden touted his American Rescue Plan and addressed concerns for rising gas prices and inflation during a speech to the National League of Cities Congressional City Conference in Washington, D.C.", March 14 2022, Ukraine
130, "Reports: Biden considering European trip amid Ukraine invasion", https://www.upi.com/Top_News/US/2022/03/14/Biden-European-trip-Ukraine-invasion/5781647281014/, "March 14 (UPI) -- The White House is in the preliminary stages of planning a trip for President Joe Biden to Europe amid the ongoing invasion of Ukraine by Russian forces, multiple reports indicated Monday.", March 14 2022, Ukraine
131, "Watch live: Biden to speak with National League of Cities", https://www.upi.com/Top_News/US/2022/03/14/Biden-National-League-of-Cities-conference/6721647278775/, "March 14 (UPI) -- President Joe Biden will address the National League of Cities Congressional City Conference in Washington, D.C., Monday afternoon.", March 14 2022, Ukraine
132, "Pfizer halting new clinical trials in Russia, will continue providing vital medicine", https://www.upi.com/Top_News/World-News/2022/03/14/pfizer-stopping-new-clinical-trials-recruiting-continues-drug-delivery/5371647273520/, "March 14 (UPI) -- Pfizer will not begin any new drug trials in Russia and will also donate all profits from its subsidiary in that country, the drug company said Monday.", March 14 2022, Ukraine
133, "Ukraine leader Volodymyr Zelensky to address U.S. Congress on Wednesday", https://www.upi.com/Top_News/US/2022/03/14/ukraine-volodymyr-zelensky-address-house-senate/3521647269941/, "March 14 (UPI) -- Ukrainian President Volodymyr Zelensky will make an address to both houses of the U.S. Congress this week to provide an update on the Russian war, top congressional officials said Monday.", March 14 2022, Ukraine
134, "Australia, Netherlands take legal action against Russia over downing of MH17", https://www.upi.com/Top_News/World-News/2022/03/14/Australia-Netherlands-Russia-MH17-downing-legal-action/9391647268850/, "March 14 (UPI) -- Australia and the Netherlands announced Monday that they have started legal proceedings against Russia through the International Civil Aviation Organization in connection with the shooting down of Malaysia Airlines MH17.", March 14 2022, Ukraine
135, "Moscow blocks access to Instagram for about 80 million users in Russia", https://www.upi.com/Top_News/World-News/2022/03/14/instagram-ban-ukraine-war/9481647264879/, "March 14 (UPI) -- Russian regulators cut off access to Instagram for about 80 million users on Monday, arguing that the social media platform was allowing posts that provoke acts of violence against Russian troops in Ukraine.", March 14 2022, Ukraine
136, "Russian forces again cut power supply to Chernobyl plant, operator says", https://www.upi.com/Top_News/World-News/2022/03/14/ukraine-chernobyl-nuclear-plant-power-russian-war/4781647262309/, "March 14 (UPI) -- After some power was restored over the weekend, electricity was out again at the Chernobyl Nuclear Power Station in central Ukraine on Monday, utility officials said.", March 14 2022, Ukraine
137, "Gas prices edge lower across U.S. after reaching record high", https://www.upi.com/Top_News/US/2022/03/14/gas-prices-aaa-oil-california/6871647262263/, "March 14 (UPI) -- According to AAA on Monday, the average cost for regular gasoline nationwide is about $4.32 per gallon, which is down from a record $4.33 on Friday.", March 14 2022, Ukraine
138, "Taiwan grounds Mirage fighter jets after crash", https://www.upi.com/Top_News/World-News/2022/03/14/taiwan-Taiwan-mirage-2000-crash-fighter-jet/6031647257357/, "March 14 (UPI) -- A Taiwanese Mirage 2000 fighter jet crashed into the sea Monday during a routine combat training mission, the island's air force said, prompting the military to ground the fleet.", March 14 2022, Ukraine
139, "Keeping Russians informed about Ukraine could help end this war", https://www.upi.com/Voices/2022/03/14/misinformation-russia-Ukraine-war/6311647259370/, "March 14 (UPI) -- Short of an all-out victory against Russian forces by the Ukrainians, it could be essential to galvanize public opposition to the war and impact Vladimir Putin's decision calculus.", March 14 2022, Ukraine
140, "Peace talks pause as Russian forces pound targets around Kyiv", https://www.upi.com/Top_News/World-News/2022/03/14/ukraine-russia-war-peace-talks/9761647254774/, "March 14 (UPI) -- A fourth round of peace talks concluded Monday with little sign of progress as Russian intensified attacks on civilian areas of Ukraine.", March 14 2022, Ukraine
141, "Australia sanctions Roman Abramovich, Russian oligarchs over Ukraine attack", https://www.upi.com/Top_News/World-News/2022/03/14/australia-sanctions-Russian-oligarchs/9851647242829/, "March 14 (UPI) -- Australia announced a fresh round of sanctions targeting 33 Russian oligarchs, including  Chelsea FC owner Roman Abramovich, and other prominent businessmen over their country's attack on Ukraine.", March 14 2022, Ukraine
142, "Russia to experience 'deep recession' amid sanctions, says IMF chief", https://www.upi.com/Top_News/World-News/2022/03/14/IMF-predicts-recession/7381647228349/, "March 14 (UPI) --  The International Monetary Fund said Sunday that it expects Moscow to experience a "deep recession" as sanctions applied against Russia over its invasion of Ukraine have already had a severe effect upon its populat", March 14 2022, Ukraine
143, "Russia continues to arrest protesters against Ukraine invasion", https://www.upi.com/Top_News/World-News/2022/03/13/russia-continues-arrest-protestors-ukraine-invasion/9331647201141/, "March 13 (UPI) -- Russia has continued to arrest protesters against the Ukraine invasion as tens of thousands of protesters demonstrated in cities across Europe on Sunday.", March 13 2022, Ukraine
144, "COVID-19: South Korea, Germany, Vietnam account for 41% of weekly cases", https://www.upi.com/Top_News/World-News/2022/03/13/world-cornavirus-south-korea-germany-vietnam-41-weekly-cases/8031647177156/, "March 13 (UPI) -- South Korea, Germany and Vietnam accounted for 41.1% of new COVID-19 cases as infections rose by 6% worldwide in the past week.", March 13 2022, Ukraine
145, "Passenger train with civilians fleeing eastern Ukraine comes under fire", https://www.upi.com/Top_News/World-News/2022/03/13/ukraine-passenger-train-civilians-fleeing-comes-under-fire-refugees/3621647195605/, "March 13 (UPI) -- A passenger train carrying civilians fleeing fighting in eastern Ukraine was fired on by Russian forces, officials with the country's national train service said.", March 13 2022, Ukraine
146, "Jake Sullivan to meet with Chinese counterpart in Rome", https://www.upi.com/Top_News/US/2022/03/13/national-security-adviser-Jake-Sullivan-meet-Chinese-counterpart-Rome/6671647191440/, "March 13 (UPI) -- U.S. national security adviser Jake Sullivan will meet with his Chinese counterpart, Yang Jiechi, in Rome on Monday, the White House said.", March 13 2022, Ukraine
147, "Russia, Ukraine express optimism that diplomatic end to invasion can be reached", https://www.upi.com/Top_News/World-News/2022/03/13/ukraine-russia-express-optimism-diplomatic-end-invasion/9241647190950/, "March 13 (UPI) -- Officials in Russia and Ukraine expressed optimism that a diplomatic end to the invasion can be reached even as Russian forces battered Ukraine with airstrikes on Sunday.", March 13 2022, Ukraine
148, "U.S. officials do not believe consulate was target of Iran missile attack", https://www.upi.com/Top_News/World-News/2022/03/13/Iraq-US-officials-do-not-believe-consulate-target-Iran-missile-attack/6721647184351/, "March 13 (UPI) -- U.S. Deputy Secretary of State Wendy Sherman said Sunday she did not believe a U.S. consulate in the autonomous Kurdistan Region in Iraq was the target of an Iranian ballistic missile strike.", March 13 2022, Ukraine
149, "U.S. journalist Brent Renaud killed in Ukraine", https://www.upi.com/Top_News/World-News/2022/03/13/us-journalist-brent-renaud-killed-ukraine/5361647183865/, "March 13 (UPI) -- Brent Renaud, an award-winning video journalist and documentary filmmaker, has been killed in Ukraine, police officials said.", March 13 2022, Ukraine
150, "'SNL' mocks White House meeting with TikTok influencers", https://www.upi.com/Entertainment_News/TV/2022/03/13/saturday-night-live-white-house-tiktok/6031647180355/, "March 13 (UPI) -- This weekend's edition of "SNL" opened with a sketch featuring U.S. President Joe Biden meeting with TikTok influencers to brainstorm ways to help Ukraine fight back against Russia.", March 13 2022, Ukraine
151, "Pope Francis calls Russian invasion 'unacceptable armed aggression'", https://www.upi.com/Top_News/World-News/2022/03/13/vatican-city-pope-francis-calls-russian-invasion-unacceptable-armed-aggression/4071647180014/, "March 13 (UPI) -- Pope Francis on Sunday called the Russian invasion of Ukraine an "unacceptable armed aggression" as he urged for a diplomatic end to the war and the establishment of humanitarian corridors.", March 13 2022, Ukraine
152, "Russia hits base near Ukraine-Poland border with airstrikes", https://www.upi.com/Top_News/World-News/2022/03/13/ukraine-russia-hits-base-near-poland-nato-border-airstrikes/9921647177526/, "March 13 (UPI) -- A military base near the border with Poland and a port city in the south of the country were hit with a series of airstrikes from Russian warplanes on Sunday.", March 13 2022, Ukraine
153, "Zelensky urges in video address: 'Look for ways to cause maximum damage'", https://www.upi.com/Top_News/World-News/2022/03/12/Ukraine-Zelensky-video-address-maximum-damage-Russia/4921647138410/, "March 12 (UPI) -- Ukrainian President Volodymyr Zelensky called on the country's allies to increase their support for Ukraine in a video address Sunday, calling Russia's military invasion an "evil" presence.", March 12 2022, Ukraine
154, "New mayor installed in Russian-controlled city of Melitopol", https://www.upi.com/Top_News/World-News/2022/03/12/Ukraine-new-mayor-installed-Melitopol-Danilchenko/9151647138423/, "March 12 (UPI) -- A new mayor was installed in the Ukrainian city of Melitopol on Saturday one day after Russian forces forcibly detained the city's elected mayor, Ivan Fedorov.", March 12 2022, Ukraine
155, "Police warn female Ukrainian refugees about harassment, luring at Berlin train station", https://www.upi.com/Top_News/World-News/2022/03/12/germany-police-warn-ukraine-refugees-harassment-luring-trafficking/1181647128154/, "March 12 (UPI) -- German police are warning female refugees arriving from Ukraine via train to stay vigilant after receiving several reports of men harassing or luring young women upon arrival at Berlin Central Station.", March 12 2022, Ukraine
156, "Kamala Harris calls on DNC to remind voters of Biden admin accomplishments ahead of midterms", https://www.upi.com/Top_News/US/2022/03/12/Harris-Biden-optimistic-midterms-Democrats-DNC/3531647119837/, "March 12 (UPI) -- Vice President Kamala Harris on Saturday called on Democrat party leadership to remind voters of everything that President Joe Biden's administration has accomplished.", March 12 2022, Ukraine
157, "Biden orders another $200M in military aid to Ukraine", https://www.upi.com/Top_News/US/2022/03/12/biden-authorizes-200-million-military-aid-ukraine/8901647112478/, "March 12 (UPI) -- President Joe Biden on Saturday ordered another $200 million in defense aid to Ukraine, including military equipment and training.", March 12 2022, Ukraine
158, "Uber adds fuel surcharge amid surging gas prices", https://www.upi.com/Top_News/US/2022/03/12/canada-uber-fuel-surcharge-high-gas-prices-russia-ukraine-war/8751647107177/, "March 12 (UPI) -- Uber has announced it rolled out a temporary fuel surcharge to help drivers cope with the burden of surging gas prices in recent months.", March 12 2022, Ukraine
159, "Scholz, Macron speak with Putin to call for cease-fire in Ukraine", https://www.upi.com/Top_News/World-News/2022/03/12/ukraine-germany-scholz-france-macron-speak-putin-cease-fire-ukraine-invasion/5161647111639/, "March 12 (UPI) -- German Chancellor Olaf Scholz and French President Emmanuel Macron spoke with Russian President Vladimir Putin on Saturday for more than an hour to call for a cease-fire in Ukraine and a diplomatic end to the invasion.", March 12 2022, Ukraine
160, "Biden signs stopgap measure to avert government shutdown", https://www.upi.com/Top_News/US/2022/03/12/biden-signs-stopgap-measure-avert-government-shutdown/5381647098824/, "March 12 (UPI) -- President Joe Biden has signed into law a stopgap measure to prevent a government shutdown.", March 12 2022, Ukraine
161, "Russian forces bomb mosque in Mariupol, encroach on Kyiv", https://www.upi.com/Top_News/World-News/2022/03/12/ukraine-russian-forces-encroach-kyiv-strike-civilian-structures-dnipro-chernihiv-hotel-growing-evidence-volnovalhka-fallen/2141647090268/, "March 12 (UPI) -- Russian forces bombed a mosque in Mariupol on Saturday, encroached on the Ukrainian capital Kyiv and struck structures in other cities.", March 12 2022, Ukraine
162, "Zelensky says Russian forces kidnapped mayor of Melitopol", https://www.upi.com/Top_News/World-News/2022/03/11/ukraine-zelensky-says-russian-forces-kidnapped-mayor-melitopol/4721647060198/, "March 11 (UPI) -- Ukraine President Volodymyr Zelensky said Friday that Russian forces had kidnapped the mayor of Melitopol, a coastal city near the Sea of Azov.", March 11 2022, Ukraine
163, "Russia launches investigation into Facebook over hate speech policy", https://www.upi.com/Top_News/World-News/2022/03/11/russia-launches-investigation-facebook-hate-speech-policy/5781647049467/, "March 11 (UPI) -- Russia's Investigative Committee announced Friday that it opened a criminal case against social media giant Meta, which owns Facebook and Instagram, over the company's hate speech policy.", March 11 2022, Ukraine
164, "Russia demands on sanctions cause pause in Iran nuclear talks in Vienna", https://www.upi.com/Top_News/World-News/2022/03/11/iran-Russia-ukraine-us-nuclear-deal-Vienna/9701647019138/, "March 11 (UPI) -- Talks in Vienna aimed at a revived nuclear deal with Iran were paused indefinitely on Friday following Russia's demands that sanctions related to its invasion of Ukraine do no prohibit trade between Moscow and Tehran.", March 11 2022, Ukraine
165, "Russian cyberattacks could threaten U.S. healthcare system, experts warn", https://www.upi.com/Health_News/2022/03/11/Russian-hackers-healthcare-system/7981647024316/, "Sick people seeking lifesaving care in the United States could fall victim to a hidden part of Russia's war on Ukraine -- vicious cyberattacks aimed at sowing disruption, confusion and chaos as ground forces advance.", March 11 2022, Ukraine
166, "Russian-made drone from Ukraine crashes in Croatian capital", https://www.upi.com/Top_News/World-News/2022/03/11/croatia-russian-made-drone-ukraine-NATO-zagreb/7781647028279/, "March 11 (UPI) -- A small unmanned military aircraft crashed in the Croatian capital of Zagreb Thursday night after flying over several NATO countries, causing a loud explosion but no injuries.", March 11 2022, Ukraine
167, "Biden rallies Democratic lawmakers in Philly visit 8 months before midterms", https://www.upi.com/Top_News/US/2022/03/11/joe-biden-philadelphia-inflation-ukraine/9011647025188/, "March 11 (UPI) -- President Biden visited Philadelphia on Friday and spoke at a retreat of the House Democratic Caucus, where he touched on economic achievements and rallied lawmakers gearing up for this fall's midterm elections.", March 11 2022, Ukraine
168, "Finland considers joining NATO after Russian invasion of Ukraine", https://www.upi.com/Top_News/World-News/2022/03/11/Finland-NATO-Russia-Ukraine/2271647020701/, "March 11 (UPI) -- Finland President Sauli Niinisto said Thursday that his country is examining its past position of neutrality in considering joining NATO in light of Russia's war with Ukraine.", March 11 2022, Ukraine
169, "Anonymous releases 364,000 files about Russia's censorship of invasion", https://www.upi.com/Top_News/World-News/2022/03/11/ukraine-anonymous-hackers-cyber-attack-censorship/9671647008213/, "March 11 (UPI) -- Anonymous has released 364,000 files from Roskomnadzor, the Russian agency that monitors and censors media, including documents from as recent as Saturday, according to whistleblower group Distributed Denial of Secrets.", March 11 2022, Ukraine
170, "VP Kamala Harris reinforces U.S. support against Russia in Romania visit", https://www.upi.com/Top_News/World-News/2022/03/11/romania-kamala-harris-trip-russia-ukraine-nato/6761647006448/, "March 11 (UPI) -- Vice President Kamala Harris traveled from Poland to Romania on Friday as part of her three-day visit in Eastern Europe this week to meet with leaders and reinforce U.S. support for the region against Russian aggression.", March 11 2022, Ukraine
171, "War in Ukraine could reshape global supply chains", https://www.upi.com/Voices/2022/03/11/Ukraine-war-global-supply-chains/9591647007424/, "March 11 (UPI) -- Francis Fukuyama, the American political scientist who once described the collapse of the Soviet Union as the "end of history," suggested that Russia's invasion of Ukraine might be called "the end of the end of history." He meant that Vladimir Putin's aggression signals a rollback of the ideals of a free Europe that emerged after 1991. Some observers suggest it may kick off a new Cold War, with an Iron Curtain separating the West from Russia.", March 11 2022, Ukraine
172, "Britain levels sanctions against hundreds of 'complicit' Russian lawmakers over Ukraine", https://www.upi.com/Top_News/World-News/2022/03/11/uk-britain-sanctions-russia-lawmakers-duma-ukraine/4911647005380/, "March 11 (UPI) -- Britain on Friday formally sanctioned hundreds of lawmakers in Russia's Parliament for supporting the pro-Moscow breakaway regions in eastern Ukraine, collectively known as the Donbas.", March 11 2022, Ukraine
173, "Biden asks Congress to suspend Russia's normal trade status over Ukraine war", https://www.upi.com/Top_News/US/2022/03/11/joe-biden-russia-trade-status-ukraine/3131647002418/, "March 11 (UPI) -- President Joe Biden said Friday that he will work with Congress to suspend Moscow's permanent normal trade status with the United States in another blow to Russia's economy over its war in Ukraine.", March 11 2022, Ukraine
174, "Russia widens attacks into western Ukraine as Putin allows Syrian fighters to join", https://www.upi.com/Top_News/World-News/2022/03/11/ukraine-western-cities-russia-attacks/2851646999325/, "March 11 (UPI) -- Russia widened its military attacks in Ukraine on Friday, striking in some major western locations for the first time amid ongoing peace talks that have failed to produce any meaningful results.", March 11 2022, Ukraine
175, "Ukraine leader says Russia holding Mariupol hostage, planning chemical weapons attack", https://www.upi.com/Top_News/World-News/2022/03/11/ukraine-Zelensky-Mariupol-hostage/7541646975946/, "March 11 (UPI) -- Ukrainian President Volodymyr Zelensky called Russia a "terrorist state" on Thursday and accused it of ordering troops to hold the city of Mariupol hostage while Ukrainian officials try to evacuate civilians.", March 11 2022, Ukraine
176, "Biden to designate Colombia as Major Non-NATO Ally", https://www.upi.com/Top_News/US/2022/03/11/Colombia-Major-Non-NATO-Ally/8311646976543/, "March 11 (UPI) -- President Joe Biden announced during a visit to the White House by Colombian President Ivan Duque that he intends to designate the South American nation as a Major Non-NATO Ally.", March 11 2022, Ukraine
177, "Senate approves $1.5 trillion spending bill ahead of shutdown deadline", https://www.upi.com/Top_News/US/2022/03/10/Senate-approves-15-trillion-spending-bill-ahead-shutdown-deadline/3301646968032/, "March 10 (UPI) -- The Senate on Thursday night voted to approve a $1.5 trillion government funding bill to send it to President Joe Biden's desk ahead of a Friday deadline.", March 10 2022, Ukraine
178, "New England fishermen reel in 12,000-year-old woolly mammoth tooth", https://www.upi.com/Odd_News/2022/03/10/fishermen-pull-up-woolly-mammoth-tooth-New-Hampshire/3621646947508/, "March 10 (UPI) -- The crew of a New Hampshire fishing boat was dredging for scallops when they pulled up something unexpected: a 12,000-year-old woolly mammoth tooth.", March 10 2022, Ukraine
179, "Ukraine does not have biological weapons, U.S. intel officials say", https://www.upi.com/Top_News/World-News/2022/03/10/Ukraine-biowarfare-concerns-Senate-intelligence-hearing-Avril-Haines/1961646944172/, "WASHINGTON, March 10 (UPI) -- Director of National Intelligence Avril Haines rejected Russia's claims at a Senate hearing Thursday that Ukraine has biowarfare labs.", March 10 2022, Ukraine
180, "Report: Supply chain challenges boosted cost of solar energy in 2021", https://www.upi.com/Top_News/US/2022/03/10/solar-costs-rise-supply-chain-constraints/9401646940698/, "March 10 (UPI) -- The cost of solar energy increased over the past year because of "unprecedented supply chain challenges," a report released Thursday found.", March 10 2022, Ukraine
181, "Amid global energy crisis, advocates press need to ramp up oil, gas production", https://www.upi.com/Top_News/2022/03/10/oil-gas-prices-production-increase-Senate-hearing/8131646937776/, "WASHINGTON, March 10 (UPI) -- U.S. senators on Thursday signaled bipartisan support for expanding domestic oil and gas production in response to Russian sanctions and energy price spikes.", March 10 2022, Ukraine
182, "Goldman Sachs says it will end operations in Russia", https://www.upi.com/Top_News/World-News/2022/03/10/Goldman-Sachs-Russia-Ukraine/2521646931088/, "March 10 (UPI) -- Goldman Sachs Group Inc. confirmed Thursday it plans to close its banking operations in Russia because of the attack on Ukraine, the first major bank to leave since the invasion.", March 10 2022, Ukraine
183, "In Poland, VP Kamala Harris pledges U.S. aid for Ukraine, urges war crimes inquiry", https://www.upi.com/Top_News/World-News/2022/03/10/poland-ukraine-russia-war-kamala-harris-visit/9871646926262/, "March 10 (UPI) -- As part of a three-day visit in Eastern Europe, U.S. Vice President Kamala Harris said in Poland that President Biden's administration would welcome a war crimes investigation that focuses Russian attacks in Ukraine.", March 10 2022, Ukraine
184, "Inflation in U.S. over past 12 months rises to new 40-year high; Biden promises help", https://www.upi.com/Top_News/US/2022/03/10/inflation-rise-gas-economy-prices/2261646923329/, "March 10 (UPI) -- The Labor Department said in its monthly Consumer Price Index on Thursday that inflation rose by 7.9% in the 12 months ending in February. That's the steepest 12-month increase since 1982.", March 10 2022, Ukraine
185, "Britain sanctions 7 more Russian oligarchs, including Roman Abramovich", https://www.upi.com/Top_News/World-News/2022/03/10/russian-oligarch-sanctions-chelsea-soccer-team-roman-abramovich/6991646918923/, "March 10 (UPI) -- Britain on Thursday announced sanctions against 7 Russian oligarchs freezing their assets and banning transactions with U.K. individuals and businesses. Sanctions include a travel ban.", March 10 2022, Ukraine
186, "Leaving Russia is an easy stand for many western companies", https://www.upi.com/Voices/2022/03/10/companies-leave-Russia/8761646919049/, "March 10 (UPI) -- Many companies in the U.S. and elsewhere have been quick to sever ties to Russia -- going well beyond applying the sanctions ordered by their governments.", March 10 2022, Ukraine
187, "IAEA: Ukraine has lost communications with Chernobyl nuclear plant", https://www.upi.com/Top_News/World-News/2022/03/10/ukraine-chernobyl-plant-power-radiation/5421646919169/, "March 10 (UPI) -- Ukraine has lost all communications with the Chernobyl nuclear power station, the United Nations' nuclear watchdog said Thursday, a day after heavy Russian shelling cut all external power to the plant.", March 10 2022, Ukraine
188, "AAA says gas prices -- now averaging $4.32 -- will bring changes to driving habits, lifestyles", https://www.upi.com/Top_News/US/2022/03/10/gas-prices-rise-record-average-aaa/8551646915777/, "March 10 (UPI) -- A large number of American drivers say that gas prices rising above an average of $4 will force them to make changes to their habits and lifestyles, such as driving less and cutting out entertainment and shopping.", March 10 2022, Ukraine
189, "Ukrainian officals say Russian attack on Mariupol persists as peace talks fail", https://www.upi.com/Top_News/World-News/2022/03/10/ukraine-russia-war-peace-talks-bombing/1971646912751/, "March 10 (UPI) -- Officials in Ukraine on Thursday said that Russia's attack on the city of Mariupol extended into a sixth day as high-level meetings between the nations' top diplomats failed to produce an agreement.", March 10 2022, Ukraine
190, "House passes ban on Russian energy products", https://www.upi.com/Top_News/US/2022/03/10/House-bans-Russian-oil/5421646900911/, "March 10 (UPI) -- The U.S. House of Representatives late Wednesday overwhelmingly passed legislation to prohibit the importation of energy products from Russia over its invasion of Ukraine.", March 10 2022, Ukraine
191, "House passes $1.5 trillion spending bill with billions in emergency aid for Ukraine", https://www.upi.com/Top_News/US/2022/03/10/House-passes-omnibus-bill/2521646887500/, "March 9 (UPI) -- The U.S. House of Representatives passed a sweeping $1.5 trillion omnibus bill to keep the government running through end of September and includes billions of dollars in aid for Ukraine.", March 10 2022, Ukraine
192, "IMF disburses $1.4B to Ukraine to mitigate effects of war", https://www.upi.com/Top_News/World-News/2022/03/09/ukraine-IMF-funds-disbursment/5131646882974/, "March 9 (UPI) -- The executive board of the International Monetary Fund approved the disbursement of $1.4 billion in emergency financing support to Ukraine to help cover urgent needs and mitigate the effects of the ongoing war.", March 9 2022, Ukraine
193, "Pelosi promises standalone COVID relief bill after funds stripped from omnibus", https://www.upi.com/Top_News/US/2022/03/09/Pelosi-promises-standalone-COVID-relief-bill-finds-stripped-omnibus/5301646871510/, "March 9 (UPI) -- House Speaker Nancy Pelosi pledged Wednesday that the chamber would vote on a standalone COVID-19 relief bill after funding was stripped from a sweeping government spending bill.", March 9 2022, Ukraine
194, "S&P 500, Nasdaq post best gains since 2020 as oil prices recede", https://www.upi.com/Top_News/US/2022/03/09/SP-500-Nasdaq-post-best-gains-2020-oil-prices-recede/2371646861200/, "March 9 (UPI) -- The S&P 500 gained 2.57% and the Nasdaq Composite rose 3.59%, their largest single-day gains since 2020, as oil prices came off of highs brought on by Russia's invasion of Ukraine.", March 9 2022, Ukraine
195, "Lawmakers push for 'equitable action' to fund fight against climate change", https://www.upi.com/Top_News/US/2022/03/09/Congress-climate-change-hearing/5041646852605/, "WASHINGTON, March 9 (UPI) -- Lawmakers vowed Wednesday to develop a federal plan to "deliver actionable tools and resources" to fight climate change after a series of recent climate reports that outline the urgent need to reduce carbon emissions.", March 9 2022, Ukraine
196, "Venezuela releases 2 Americans from jail after meeting with U.S. officials", https://www.upi.com/Top_News/World-News/2022/03/09/venezuela-americans-released-gustavo-cardenas-jorge-fernandez/2641646842091/, "March 9 (UPI) -- Venezuela, one of Russia's most loyal allies in South America, has released two American citizens who'd been jailed there, U.S. officials said.", March 9 2022, Ukraine
197, "Officials fear possible radiation leak after Chernobyl nuclear plant loses power in Ukraine", https://www.upi.com/Top_News/World-News/2022/03/09/ukraine-russia-chernobyl-power-outage-radiation/5471646841815/, "March 9 (UPI) -- Officials in Ukraine Wednesday that Russian shelling has damaged a high-voltage power line to the Chernobyl Nuclear Power Station, which is under Russian control, and that radiation could escape if it's not repaired.", March 9 2022, Ukraine
198, "Democrats, GOP hammer out $1.5T spending bill", https://www.upi.com/Top_News/US/2022/03/09/spending-bill-senate-appropriations/9981646838674/, "March 9 (UPI) -- Democrats and Republicans celebrated a wide-ranging $1.5 trillion omnibus spending package early Monday out of the Senate Appropriations Committee.", March 9 2022, Ukraine
199, "Russian bombing that killed 47 Ukraine civilians may be a war crime", https://www.upi.com/Top_News/World-News/2022/03/09/amnesty-international-russian-bombing-Chernihiv-Ukraine-war-crime/2261646836747/, "March 9 (UPI) -- A Russian airstrike that killed 47 civilians in Ukraine may be a war crime, according to an investigation by Amnesty International.", March 9 2022, Ukraine
200, "Explorers find shipwreck of Endurance more than 100 years after it sank near Antarctica", https://www.upi.com/Science_News/2022/03/09/uk-endurance-shipwreck-ernest-shackleton-antarctica/4041646834073/, "March 9 (UPI) -- The wreckage of a legendary ship that was lost more than a century ago -- when it was crushed by ice during an expedition to Antarctica and sank in the waters around the South Pole -- has finally been located.", March 9 2022, Ukraine
201, "British officials impound private jet believed to be used by wealthy Russian oligarch", https://www.upi.com/Top_News/World-News/2022/03/09/uk-russia-ukraine-eugene-shvidler-jet-impounded/5131646833054/, "March 9 (UPI) -- A private jet believed to be used by wealthy Russian oligarch Eugene Shvidler has been impounded at an airport in Britain just hours before it was scheduled to fly, officials said Wednesday.", March 9 2022, Ukraine
202, "Biden signs order to study impacts of cryptocurrencies, explore oversight policies", https://www.upi.com/Top_News/US/2022/03/09/joe-biden-cryptocurrency-order-federal-reserve/5941646830044/, "March 9 (UPI) -- President Joe Biden signed an executive order on Wednesday creating a national policy that addresses the risk and benefits of cryptocurrencies and other digital assets and the technology related to them.", March 9 2022, Ukraine
203, "Zelensky accuses Russia of genocide after airstrikes destroy children's hospital, maternity ward", https://www.upi.com/Top_News/World-News/2022/03/09/ukraine-russia-war-escape-routes-ceasefire/9551646826437/, "March 9 (UPI) -- Ukrainian President Volodymyr Zelensky accused Russia of genocide late Wednesday after Kyiv officials said Kremlin forces bombed a children's hospital and a maternity ward, leaving children and women under the debris.", March 9 2022, Ukraine
204, "Will Vladimir Putin threaten Ukraine with nuclear strike or surrender?", https://www.upi.com/Voices/2022/03/09/Harlan-Ullman-Russia-Ukraine-Putin-nuclear/5811646763976/, "March 9 (UPI) -- When questioned about prosecuting the 2003 war in Iraq, then-Maj. Gen. David Petraeus famously asked, "Tell me how this ends?" That question is even more relevant today regarding Ukraine.", March 9 2022, Ukraine
205, "SpaceX launches 48 Starlink satellites amid Ukraine crisis", https://www.upi.com/Science_News/2022/03/09/SpaceX-Starlink-Falcon9-Florida-launch/4591646753274/, "ORLANDO, Fla., March 9 (UPI) -- SpaceX launched 48 more of the company's Starlink broadband Internet satellites on Wednesday morning from Florida.", March 9 2022, Ukraine
